ORDERCODE|RECORD_TYPE|PRODUCT_ID|SKU|BRAND|MODEL_NAME|QUANTITY|STREET_PRICE|PRICE|WEIGHT|PICTURE_1|PICTURE_2|PICTURE_3|SEX|CAT|SUBCAT|MODEL_ID|BARCODE|MODEL_SIZE|COLOR_CODE|COLOR|MADE_IN|MATERIAL|EAN|STAGIONE|Titel_ITA|Description_ITA|Titel_EN|Description_EN|Titel_ES|Description_ES|Titel_FR|Description_FR|Titel_DE|Description_DE|Lunghezza|Profondita|Altezza|Product_url|Titel_BG|Description_BG|Titel_PL|Description_PL|Titel_CZ|Description_CZ|Titel_SK|Description_SK|Titel_HU|Description_HU|Titel_RO|Description_RO
J30J325680_NEBEH_M|MODEL|31338|J30J325680_NEBEH|||37|51.00|17.69||||||||106784|8720639013937|M|nero|Nero|||8720639013937|||||||||||||||||||||||||||
J30J325680_NEBEH_L|MODEL|31338|J30J325680_NEBEH|||52|51.00|17.69||||||||106781|8720639014163|L|nero|Nero|||8720639014163|||||||||||||||||||||||||||
J30J325680_NEBEH_XL|MODEL|31338|J30J325680_NEBEH|||51|51.00|17.69||||||||106782|8720639014484|XL|nero|Nero|||8720639014484|||||||||||||||||||||||||||
J30J325680_NEBEH_2XL|MODEL|31338|J30J325680_NEBEH|||17|51.00|17.69||||||||106783|8720639014804|2XL|nero|Nero|||8720639014804|||||||||||||||||||||||||||
J30J325680_BIYAF|PRODUCT|31337|J30J325680_BIYAF|"CALVIN KLEIN"|J30J325680_BIYAF|175|51.00|17.69||https://cdn.stockfirmati.com/catalog/31337/calvinkleint-shirtmanichecorteuomobianco_1.jpg|https://cdn.stockfirmati.com/catalog/31337/calvinkleint-shirtmanichecorteuomobianco_2.jpg||uomo|Abbigliamento|T-Shirt||||bianco|Bianco|VIETNAM|"100% Cotone"||PE|"CALVIN KLEIN T-SHIRT MANICHE CORTE UOMO BIANCO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, STAMPA, LOGO, 95% REGENERATIVE COTTON"|"CALVIN KLEIN MEN&#39;S SHORT SLEEVE T-SHIRT WHITE"|"SHORT SLEEVED T-SHIRT, CREW NECK, PRINT, LOGO, 95% REGENERATIVE COTTON"|"CAMISETA MANGA CORTA HOMBRE CALVIN KLEIN BLANCO"|"CAMISETA DE MANGA CORTA, CUELLO REDONDO, ESTAMPADO, LOGO, 95% ALGODÓN REGENERATIVO"|"CALVIN KLEIN T-SHIRT À MANCHES COURTES HOMME BLANC"|"T-SHIRT À MANCHES COURTES, COL ROND, IMPRIMÉ, LOGO, 95% COTON RÉGÉNÉRATIF"|"CALVIN KLEIN HERREN-KURZARM-T-SHIRT WEISS"|"KURZÄRMELIGES T-SHIRT, RUNDHALS, AUFDRUCK, LOGO, 95 % REGENERATIVE BAUMWOLLE"||||https://www.stockfirmati.it/d/31337/calvin-klein/t-shirt/uomo/calvin-klein-t-shirt-maniche-corte-uomo-bianco|"CALVIN KLEIN МЪЖКА ТЕНИСКА С КЪС РЪКАВ БЯЛА"|"ТЕНИСКА С КЪС РЪКАВ, КРЪГО ДЕКО, ЩАМП, ЛОГО, 95% ВЪЗСТАНОВЯВАЩ ПАМУК"|"MĘSKI T-SHIRT Z KRÓTKIM RĘKAWEM CALVIN KLEIN BIAŁY"|"T-SHIRT Z KRÓTKIM RĘKAWEM, Z OKRĘGIEM, NADRUKIEM, LOGO, 95% BAWEŁNA REGENERACYJNA"|||"CALVIN KLEIN PÁNSKE TRIČKO S KRÁTKYM RUKÁVOM BIELY"|"TRIČKO S KRÁTKYM RUKÁVOM, VÝKRK, POTLAČ, LOGO, 95% REGENERAČNÁ BAVLNA"|"CALVIN KLEIN FÉRFI RÖVID UJJÚ PÓLÓ, FEHÉR"|"RÖVID UJJÚ PÓLÓ, NYAKOS NYAKÚ, PRINT, LOGO, 95% REGENERATÍV PAMUT"|"TRIOU BĂRBAȚI CALVIN KLEIN mânecă scurtă alb"|"TRIOU CU MÂNECĂ SURȚĂ, GÂT TRU, IMPRIMUT, LOGO, 95% BUMBAC REGENERATIVE"
J30J325680_BIYAF_S|MODEL|31337|J30J325680_BIYAF|||17|51.00|17.69||||||||106775|8720639007745|S|bianco|Bianco|||8720639007745|||||||||||||||||||||||||||
J30J325680_BIYAF_M|MODEL|31337|J30J325680_BIYAF|||31|51.00|17.69||||||||106779|8720639007929|M|bianco|Bianco|||8720639007929|||||||||||||||||||||||||||
J30J325680_BIYAF_L|MODEL|31337|J30J325680_BIYAF|||46|51.00|17.69||||||||106776|8720639008124|L|bianco|Bianco|||8720639008124|||||||||||||||||||||||||||
J30J325680_BIYAF_XL|MODEL|31337|J30J325680_BIYAF|||53|51.00|17.69||||||||106777|8720639008414|XL|bianco|Bianco|||8720639008414|||||||||||||||||||||||||||
J30J325680_BIYAF_2XL|MODEL|31337|J30J325680_BIYAF|||28|51.00|17.69||||||||106778|8720639008735|2XL|bianco|Bianco|||8720639008735|||||||||||||||||||||||||||
DW0DW19302_BLC1G|PRODUCT|31336|DW0DW19302_BLC1G|"TOMMY HILFIGER"|DW0DW19302_BLC1G|8|126.00|44.19||https://cdn.stockfirmati.com/catalog/31336/tommyhilfigergiaccasportivadonnablu_1.jpg|https://cdn.stockfirmati.com/catalog/31336/tommyhilfigergiaccasportivadonnablu_2.jpg||donna|Abbigliamento|Giacche||||blu|Blu|CINA|"100% Poliestere"||PE|"TOMMY HILFIGER GIACCA SPORTIVA DONNA BLU"|"GIACCA SPORTIVA MANICHE LUNGHE CON CAPPUCCIO, IMPERMEABILE, 2 TASCHE ESTERNE, 2 TASCHE INTERNE, STAMPA, ZIP, LOGO, 95% REGENERATIVE POLYESTER"|"TOMMY HILFIGER WOMEN&#39;S SPORTS JACKET BLUE"|"LONG SLEEVED SPORTS JACKET WITH HOOD, WATERPROOF, 2 EXTERNAL POCKETS, 2 INTERNAL POCKETS, PRINT, ZIP, LOGO, 95% REGENERATIVE POLYESTER"|"CHAQUETA DEPORTIVA MUJER TOMMY HILFIGER AZUL"|"CHAQUETA DEPORTIVA DE MANGA LARGA CON CAPUCHA, IMPERMEABLE, 2 BOLSILLOS EXTERNOS, 2 BOLSILLOS INTERIORES, ESTAMPADO, CREMALLERA, LOGOTIPO, 95% POLIÉSTER REGENERATIVO"|"VESTE DE SPORT TOMMY HILFIGER FEMME BLEU"|"VESTE DE SPORT MANCHES LONGUES AVEC CAPUCHE, IMPERMÉABLE, 2 POCHES EXTÉRIEURES, 2 POCHES INTERNES, IMPRIMÉ, ZIP, LOGO, 95% POLYESTER RÉGÉNÉRATIF"|"TOMMY HILFIGER DAMEN-SPORTJACKE BLAU"|"LANGÄRMELIGE SPORTJACKE MIT KAPUZE, WASSERDICHT, 2 AUSSENTASCHEN, 2 INNENTASCHEN, DRUCK, REISSVERSCHLUSS, LOGO, 95 % REGENERATIVES POLYESTER"||||https://www.stockfirmati.it/d/31336/tommy-hilfiger/giacche/donna/tommy-hilfiger-giacca-sportiva-donna-blu|"TOMMY HILFIGER ДАМСКО СПОРТНО ЯКЕ СИН"|"СПОРТНО ЯКЕ С ДЪЛЪГ РЪКАВ С КАЧУЛКА, ВОДОУСТОЙЧИВО, 2 ВЪНШНИ ДЖОБА, 2 ВЪТРЕШНИ ДЖОБА, ПЕЧАТ, ЦИП, ЛОГО, 95% ВЪЗСТАНОВЯВАЩ ПОЛИЕСТЕР"|"DAMSKA KURTKA SPORTOWA TOMMY HILFIGER NIEBIESKA"|"KURTKA SPORTOWA Z DŁUGIM RĘKAWEM, Z KAPTUREM, WODOODPORNA, 2 KIESZONKI ZEWNĘTRZNE, 2 KIESZONKI WEWNĘTRZNE, NADRUK, ZAMEK, LOGO, 95% POLIESTER REGENERACYJNY"|||"DÁMSKA ŠPORTOVÁ BUNDA TOMMY HILFIGER MODRÁ"|"ŠPORTOVÁ BUNDA S DLHÝM RUKÁVOM S KAPUCNOU, VODEODOLNÁ, 2 VONKAJŠIE VRECKÁ, 2 VNÚTORNÉ VRECKÁ, POTLAČ, ZIP, LOGO, 95% REGENERAČNÝ POLYESTER"|"TOMMY HILFIGER NŐI SPORT KABÁT, KÉK"|"HOSSZÚ UJJÚ SPORT DZEKI KAPCSINÁVAL, VÍZÁLLÓ, 2 KÜLSŐ ZSEBES, 2 BELSŐ ZSEBE, NYOMTATÁS, ZIP, LOGO, 95% REGENERATÍV POLIÉSZTER"|"JACHETA SPORT DAMĂ TOMMY HILFIGER ALBASTRĂ"|"JACĂ SPORTIV CU MÂNECĂ LUNGI CU GLUGA, IMPERMEABILĂ, 2 BUZUARE EXTERIOARE, 2 BUZUARE INTERIOR, IMPRIMARE, FERMOAR, LOGO, 95% POLIESTER REGENERATIV"
DW0DW19302_BLC1G_S|MODEL|31336|DW0DW19302_BLC1G|||1|126.00|44.19||||||||106774|8720636973203|S|blu|Blu|||8720636973203|||||||||||||||||||||||||||
DW0DW19302_BLC1G_M|MODEL|31336|DW0DW19302_BLC1G|||5|126.00|44.19||||||||106772|8720636973210|M|blu|Blu|||8720636973210|||||||||||||||||||||||||||
DW0DW19302_BLC1G_XL|MODEL|31336|DW0DW19302_BLC1G|||2|126.00|44.19||||||||106773|8720636973234|XL|blu|Blu|||8720636973234|||||||||||||||||||||||||||
XXXDW0DW18397_BIYBR|PRODUCT|31335|XXXDW0DW18397_BIYBR|"TOMMY HILFIGER"|XXXDW0DW18397_BIYBR|92|38.00|13.28||https://cdn.stockfirmati.com/catalog/31335/tommyhilfigert-shirtmanichecortedonnabianco_1.jpg|https://cdn.stockfirmati.com/catalog/31335/tommyhilfigert-shirtmanichecortedonnabianco_2.jpg||donna|Abbigliamento|T-Shirt||||bianco|Bianco|BANGLADESH|"70% Cotone, 30% Viscosa"||PE|"TOMMY HILFIGER T-SHIRT MANICHE CORTE DONNA BIANCO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, STAMPA, LOGO"|"TOMMY HILFIGER WOMEN&#39;S SHORT SLEEVE T-SHIRT WHITE"|"SHORT SLEEVED T-SHIRT, CREW NECK, PRINT, LOGO"|"CAMISETA MANGA CORTA MUJER TOMMY HILFIGER BLANCO"|"CAMISETA DE MANGA CORTA, CUELLO REDONDO, ESTAMPADO, LOGO"|"TOMMY HILFIGER T-SHIRT À MANCHES COURTES FEMME BLANC"|"T-SHIRT À MANCHES COURTES, COL ROND, IMPRIMÉ, LOGO"|"TOMMY HILFIGER DAMEN KURZARM T-SHIRT WEISS"|"KURZÄRMELIGES T-Shirt, Rundhalsausschnitt, Aufdruck, Logo"||||https://www.stockfirmati.it/d/31335/tommy-hilfiger/t-shirt/donna/tommy-hilfiger-t-shirt-maniche-corte-donna-bianco|"TOMMY HILFIGER ДАМСКА ТЕНИСКА С КЪС РЪКАВ БЯЛА"|"ТЕНИСКА С КЪС РЪКАВ, КРЪЛО ДЕКО, ЩАМП, ЛОГО"|"BIAŁY T-SHIRT DAMSKI Z KRÓTKIM RĘKAWEM TOMMY HILFIGER"|"T-SHIRT Z KRÓTKIM RĘKAWEM, OKRĘGIEM, NADRUKIEM, LOGO"|||"DÁMSKE TRIČKO TOMMY HILFIGER S KRÁTKYM RUKÁVOM BIELY"|"TRIČKO S KRÁTKYM RUKÁVOM, VÝKRK, POTLAČ, LOGO"|"TOMMY HILFIGER NŐI RÖVID UJJÚ PÓLÓ, FEHÉR"|"RÖVID UJJÚ PÓLÓ, NYAKÚ, NYOMTATÁS, LOGO"|"TOMMY HILFIGER TRIOC DAMA SURTA ALBA"|"TRIOU CU MÂNECĂ SURȚĂ, GÂT RĂU, IMPRIMUT, LOGO"
XXXDW0DW18397_BIYBR_XL|MODEL|31335|XXXDW0DW18397_BIYBR|||92|38.00|13.28||||||||106771|8720636758299|XL|bianco|Bianco|||8720636758299|||||||||||||||||||||||||||
DM0DM19477_BLXNL|PRODUCT|31334|DM0DM19477_BLXNL|"TOMMY HILFIGER"|DM0DM19477_BLXNL|57|289.00|101.59||https://cdn.stockfirmati.com/catalog/31334/tommyhilfigergiubbottouomoblu_1.jpg|https://cdn.stockfirmati.com/catalog/31334/tommyhilfigergiubbottouomoblu_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||blu|Blu|CINA|"100% Poliammide"||AI|"TOMMY HILFIGER GIUBBOTTO UOMO BLU"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, 2 TASCHE ESTERNE, 1 TASCA INTERNA, DETTAGLI A CONTRASTO, ZIP E STRAP, LOGO, 50% NYLON RECYCLED"|"TOMMY HILFIGER MEN&#39;S BLUE JACKET"|"LONG SLEEVED JACKET WITH HOOD, 2 EXTERNAL POCKETS, 1 INTERNAL POCKET, CONTRASTING DETAILS, ZIP AND STRAP, LOGO, 50% RECYCLED NYLON"|"CHAQUETA TOMMY HILFIGER HOMBRE AZUL"|"CHAQUETA DE MANGA LARGA CON CAPUCHA, 2 BOLSILLOS EXTERNOS, 1 BOLSILLO INTERIOR, DETALLES EN CONTRASTE, CREMALLERA Y CORREA, LOGO, 50% NYLON RECICLADO"|"VESTE TOMMY HILFIGER BLEU POUR HOMMES"|"VESTE MANCHES LONGUES À CAPUCHE, 2 POCHES EXTÉRIEURES, 1 POCHE INTERNE, DÉTAILS CONTRASTÉS, ZIP ET BRACELET, LOGO, 50% NYLON RECYCLÉ"|"TOMMY HILFIGER HERRENJACKE BLAU"|"LANGÄRMELIGE JACKE MIT KAPUZE, 2 AUSSENTASCHEN, 1 INNENTASCHE, KONTRASTDETAILS, REISSVERSCHLUSS UND RIEMEN, LOGO, 50 % RECYCELTES NYLON"||||https://www.stockfirmati.it/d/31334/tommy-hilfiger/giubbotti-e-piumini/uomo/tommy-hilfiger-giubbotto-uomo-blu|"TOMMY HILFIGER МЪЖКО СИньо САКО"|"ЯКЕ С ДЪЛЪГ РЪКАВ С КАЧУЛКА, 2 ВЪНШНИ ДЖОБА, 1 ВЪТРЕШЕН ДЖОБ, КОНТРАСТНИ ДЕТАЙЛИ, ЦИП И ПРЕЗРАМКИ, ЛОГО, 50% РЕЦИКЛИРАН НАЙЛОН"|"NIEBIESKA KURTKA MĘSKA TOMMY HILFIGER"|"KURTKA Z DŁUGIM RĘKAWEM Z KAPTUREM, 2 KIESZONKAMI ZEWNĘTRZNYMI, 1 KIESZONKĄ WEWNĘTRZNĄ, KONTRASTUJĄCYMI SZCZEGÓŁAMI, ZAMEK I PASEK, LOGO, 50% NYLON Z RECYKLINGU"|||"PÁNSKA MODRÁ BUNDA TOMMY HILFIGER"|"BUNDA S DLHÝM RUKÁVOM S KAPUCOU, 2 VONKAJŠIE VRECKÁ, 1 VNÚTORNÉ VRECKO, KONTRASNÉ DETAILY, ZIPS A PÁS, LOGO, 50% RECYKLOVANÝ NYLON"|"TOMMY HILFIGER FÉRFI KÉK KABÁT"|"HOSSZÚ UJJÚ DZEKI KAPCSINÁVAL, 2 KÜLSŐ ZSEB, 1 BELSŐ ZSEB, KONTRASZT RÉSZLETEK, CIPZÁRZAT ÉS SZÍJ, LOGÓ, 50% ÚJRAHASZNOSÍTOTT NYLON"|"JACHETA ALBASTRĂ BĂRBAȚI TOMMY HILFIGER"|"GEACĂ CU MÂNECĂ LUNGĂ CU GLUGA, 2 BUZUARE EXTERIOR, 1 BUZUUNAR INTERIOR, DETALII CONTRASTE, FERMOAR ȘI BURA, LOGO, 50% NYLON RECICLAT"
DM0DM19477_BLXNL_S|MODEL|31334|DM0DM19477_BLXNL|||7|289.00|101.59||||||||106770|8720636583600|S|blu|Blu|||8720636583600|||||||||||||||||||||||||||
DM0DM19477_BLXNL_M|MODEL|31334|DM0DM19477_BLXNL|||13|289.00|101.59||||||||106769|8720636583693|M|blu|Blu|||8720636583693|||||||||||||||||||||||||||
DM0DM19477_BLXNL_L|MODEL|31334|DM0DM19477_BLXNL|||15|289.00|101.59||||||||106767|8720636583983|L|blu|Blu|||8720636583983|||||||||||||||||||||||||||
DM0DM19477_BLXNL_XL|MODEL|31334|DM0DM19477_BLXNL|||15|289.00|101.59||||||||106768|8720636584362|XL|blu|Blu|||8720636584362|||||||||||||||||||||||||||
DM0DM19477_BLXNL_2XL|MODEL|31334|DM0DM19477_BLXNL|||7|289.00|101.59||||||||106766|8720636584744|2XL|blu|Blu|||8720636584744|||||||||||||||||||||||||||
DW0DW19302_BIYBR|PRODUCT|31333|DW0DW19302_BIYBR|"TOMMY HILFIGER"|DW0DW19302_BIYBR|12|126.00|44.19||https://cdn.stockfirmati.com/catalog/31333/tommyhilfigergiaccasportivadonnabianco_1.jpg|https://cdn.stockfirmati.com/catalog/31333/tommyhilfigergiaccasportivadonnabianco_2.jpg||donna|Abbigliamento|Giacche||||bianco|Bianco|CINA|"100% Poliestere"||PE|"TOMMY HILFIGER GIACCA SPORTIVA DONNA BIANCO"|"GIACCA SPORTIVA MANICHE LUNGHE CON CAPPUCCIO, IMPERMEABILE, 2 TASCHE ESTERNE, 2 TASCHE INTERNE, STAMPA, ZIP, LOGO, 95% REGENERATIVE POLYESTER"|"TOMMY HILFIGER WOMEN&#39;S SPORTS JACKET WHITE"|"LONG SLEEVED SPORTS JACKET WITH HOOD, WATERPROOF, 2 EXTERNAL POCKETS, 2 INTERNAL POCKETS, PRINT, ZIP, LOGO, 95% REGENERATIVE POLYESTER"|"CHAQUETA DEPORTIVA MUJER TOMMY HILFIGER BLANCO"|"CHAQUETA DEPORTIVA DE MANGA LARGA CON CAPUCHA, IMPERMEABLE, 2 BOLSILLOS EXTERNOS, 2 BOLSILLOS INTERIORES, ESTAMPADO, CREMALLERA, LOGOTIPO, 95% POLIÉSTER REGENERATIVO"|"VESTE DE SPORT TOMMY HILFIGER FEMME BLANC"|"VESTE DE SPORT MANCHES LONGUES AVEC CAPUCHE, IMPERMÉABLE, 2 POCHES EXTÉRIEURES, 2 POCHES INTERNES, IMPRIMÉ, ZIP, LOGO, 95% POLYESTER RÉGÉNÉRATIF"|"TOMMY HILFIGER DAMEN-SPORTJACKE WEISS"|"LANGÄRMELIGE SPORTJACKE MIT KAPUZE, WASSERDICHT, 2 AUSSENTASCHEN, 2 INNENTASCHEN, DRUCK, REISSVERSCHLUSS, LOGO, 95 % REGENERATIVES POLYESTER"||||https://www.stockfirmati.it/d/31333/tommy-hilfiger/giacche/donna/tommy-hilfiger-giacca-sportiva-donna-bianco|"TOMMY HILFIGER ДАМСКО СПОРТНО ЯКЕ БЯЛО"|"СПОРТНО ЯКЕ С ДЪЛЪГ РЪКАВ С КАЧУЛКА, ВОДОУСТОЙЧИВО, 2 ВЪНШНИ ДЖОБА, 2 ВЪТРЕШНИ ДЖОБА, ПЕЧАТ, ЦИП, ЛОГО, 95% ВЪЗСТАНОВЯВАЩ ПОЛИЕСТЕР"|"DAMSKA KURTKA SPORTOWA TOMMY HILFIGER BIAŁA"|"KURTKA SPORTOWA Z DŁUGIM RĘKAWEM, Z KAPTUREM, WODOODPORNA, 2 KIESZONKI ZEWNĘTRZNE, 2 KIESZONKI WEWNĘTRZNE, NADRUK, ZAMEK, LOGO, 95% POLIESTER REGENERACYJNY"|||"DÁMSKA ŠPORTOVÁ BUNDA TOMMY HILFIGER BIELA"|"ŠPORTOVÁ BUNDA S DLHÝM RUKÁVOM S KAPUCNOU, VODEODOLNÁ, 2 VONKAJŠIE VRECKÁ, 2 VNÚTORNÉ VRECKÁ, POTLAČ, ZIP, LOGO, 95% REGENERAČNÝ POLYESTER"|"TOMMY HILFIGER NŐI SPORT KABÁT, FEHÉR"|"HOSSZÚ UJJÚ SPORT KABÁT KAPCSOLÁSSAL, VÍZÁLLÓ, 2 KÜLSŐ ZSEBES, 2 BELSŐ ZSEBE, NYOMTATÁS, ZIP, LOGO, 95% REGENERATÍV POLIÉSZTER"|"JACHETA SPORT DAMA TOMMY HILFIGER ALBA"|"JACĂ SPORTIV CU MÂNECĂ LUNGI CU GLUGA, IMPERMEABILĂ, 2 BUZUARE EXTERIOARE, 2 BUZUARE INTERIOR, IMPRIMARE, FERMOAR, LOGO, 95% POLIESTER REGENERATIVE"
DW0DW19302_BIYBR_XS|MODEL|31333|DW0DW19302_BIYBR|||3|126.00|44.19||||||||106765|8720636977461|XS|bianco|Bianco|||8720636977461|||||||||||||||||||||||||||
DW0DW19302_BIYBR_S|MODEL|31333|DW0DW19302_BIYBR|||1|126.00|44.19||||||||106763|8720636977478|S|bianco|Bianco|||8720636977478|||||||||||||||||||||||||||
DW0DW19302_BIYBR_M|MODEL|31333|DW0DW19302_BIYBR|||5|126.00|44.19||||||||106764|8720636977485|M|bianco|Bianco|||8720636977485|||||||||||||||||||||||||||
DW0DW19302_BIYBR_L|MODEL|31333|DW0DW19302_BIYBR|||3|126.00|44.19||||||||106762|8720636977492|L|bianco|Bianco|||8720636977492|||||||||||||||||||||||||||
DW0DW19256_AZ1AB|PRODUCT|31332|DW0DW19256_AZ1AB|"TOMMY HILFIGER"|DW0DW19256_AZ1AB|48|126.00|44.19||https://cdn.stockfirmati.com/catalog/31332/tommyhilfigerjeansdenimdonnaazzurro_1.jpg|https://cdn.stockfirmati.com/catalog/31332/tommyhilfigerjeansdenimdonnaazzurro_2.jpg||donna|Abbigliamento|Jeans||||azzurro|Azzurro|TUNISIA|"92% Cotone, 2% Elastan, 6 ELASTERELL"||PE|"TOMMY HILFIGER JEANS DENIM DONNA AZZURRO"|"JEANS NORA MID SKINNY. 5 TASCHE, EFFETTO SLAVATO, BOTTONE E ZIP, LOGO"|"TOMMY HILFIGER WOMEN&#39;S DENIM JEANS BLUE"|"NORA MID SKINNY JEANS. 5 POCKETS, WASHED EFFECT, BUTTON AND ZIP, LOGO"|"JEANS DENIM MUJER TOMMY HILFIGER AZUL"|"JEANS MEDIANO SKINNY NORA. 5 BOLSILLOS, EFECTO LAVADO, BOTÓN Y CREMALLERA, LOGO"|"TOMMY HILFIGER JEAN FEMME BLEU DENIM"|"JEAN MID SKINNY NORA. 5 POCHES, EFFET DÉLAVÉ, BOUTON ET ZIP, LOGO"|"TOMMY HILFIGER DAMEN-DENIM-JEANS BLAU"|"NORA MITTLERE SKINNY-JEANS. 5 TASCHEN, WASCH-EFFEKT, KNOPF UND REISSVERSCHLUSS, LOGO"||||https://www.stockfirmati.it/d/31332/tommy-hilfiger/jeans/donna/tommy-hilfiger-jeans-denim-donna-azzurro|"TOMMY HILFIGER ДАМСКИ ДЪНКОВИ ДЪНКИ СИНИ"|"NORA MID СКИННИ ДЪНКИ. 5 ДЖОБА, ИЗПРАН ЕФЕКТ, КОПЧЕ И ЦИП, ЛОГО"|"NIEBIESKIE Dżinsy damskie TOMMY HILFIGER"|"NORA MID JEANSY SKINNY. 5 kieszeni, efekt sprania, guzik i zamek błyskawiczny, logo"|||"TOMMY HILFIGER JEANS DÁMSKE DENIM MODRÉ"|"NORA MID SKINNY JEANS. 5 VRECK, UPRANÝ EFEKT, GOMÍN A ZIPS, LOGO"|"TOMMY HILFIGER NŐI farmer farmer, kék"|"NORA MID SKINNY JEANS. 5 ZSEBES, MOSOTT EFFEKTUS, GOMB ÉS CIPZÁR, LOGO"|"BLANI DENIM DAMA TOMMY HILFIGER ALBAstri"|"JANSI NORA MID SKINNY. 5 BUZUARE, EFECT SPĂLAT, NASTURĂ ȘI FERMOAR, LOGO"
DW0DW19256_AZ1AB_25L30|MODEL|31332|DW0DW19256_AZ1AB|||5|126.00|44.19||||||||106760|8720636526515|25L30|azzurro|Azzurro|||8720636526515|||||||||||||||||||||||||||
DW0DW19256_AZ1AB_26L30|MODEL|31332|DW0DW19256_AZ1AB|||9|126.00|44.19||||||||106759|8720636526812|26L30|azzurro|Azzurro|||8720636526812|||||||||||||||||||||||||||
DW0DW19256_AZ1AB_27L30|MODEL|31332|DW0DW19256_AZ1AB|||10|126.00|44.19||||||||106756|8720636527086|27L30|azzurro|Azzurro|||8720636527086|||||||||||||||||||||||||||
DW0DW19256_AZ1AB_28L30|MODEL|31332|DW0DW19256_AZ1AB|||9|126.00|44.19||||||||106757|8720636527437|28L30|azzurro|Azzurro|||8720636527437|||||||||||||||||||||||||||
DW0DW19256_AZ1AB_29L30|MODEL|31332|DW0DW19256_AZ1AB|||10|126.00|44.19||||||||106758|8720636527574|29L30|azzurro|Azzurro|||8720636527574|||||||||||||||||||||||||||
DW0DW19256_AZ1AB_30L30|MODEL|31332|DW0DW19256_AZ1AB|||5|126.00|44.19||||||||106761|8720636527796|30L30|azzurro|Azzurro|||8720636527796|||||||||||||||||||||||||||
DW0DW18668_NEBDS|PRODUCT|31331|DW0DW18668_NEBDS|"TOMMY HILFIGER"|DW0DW18668_NEBDS|34|126.00|44.19||https://cdn.stockfirmati.com/catalog/31331/tommyhilfigerfelpasenzazipdonnanero_1.jpg|https://cdn.stockfirmati.com/catalog/31331/tommyhilfigerfelpasenzazipdonnanero_2.jpg||donna|Abbigliamento|Felpe||||nero|Nero|TURCHIA|"96% Cotone, 4% Elastan"||PE|"TOMMY HILFIGER FELPA SENZA ZIP DONNA NERO"|"FELPA MANICHE LUNGHE CON CAPPUCCIO, ELASTICO IN VITA, RICAMO, LOGO, 95% REGENERATIVE COTTON"|"TOMMY HILFIGER WOMEN&#39;S ZIPLESS SWEATSHIRT BLACK"|"LONG SLEEVED SWEATSHIRT WITH HOOD, ELASTIC WAIST, EMBROIDERY, LOGO, 95% REGENERATIVE COTTON"|"SUDADERA MUJER TOMMY HILFIGER NEGRO"|"SUDADERA DE MANGA LARGA CON CAPUCHA, CINTURA ELÁSTICA, BORDADO, LOGOTIPO, 95% ALGODÓN REGENERATIVO"|"SWEAT-SHIRT SANS FERMETURE ÉCLAIR POUR FEMME TOMMY HILFIGER NOIR"|"SWEAT-SHIRT MANCHES LONGUES AVEC CAPUCHE, TAILLE ÉLASTIQUE, BRODERIE, LOGO, 95% COTON RÉGÉNÉRATIF"|"TOMMY HILFIGER DAMEN-SWEATSHIRT MIT REISSVERSCHLUSS SCHWARZ"|"LANGÄRMELIGES SWEATSHIRT MIT KAPUZE, ELASTISCHEM BUND, STICKEREI, LOGO, 95 % REGENERATIVE BAUMWOLLE"||||https://www.stockfirmati.it/d/31331/tommy-hilfiger/felpe/donna/tommy-hilfiger-felpa-senza-zip-donna-nero|"TOMMY HILFIGER ДАМСКИ СУИТШЪТ БЕЗ ЦИП ЧЕРЕН"|"СУИТШЪР С ДЪЛЪГ РЪКАВ С КАЧУЛКА, ЕЛАСТИЧНА ТАЛИЯ, БРОДЕРИИ, ЛОГО, 95% ВЪЗСТАНОВЯВАЩ ПАМУК"|"BLUZA DAMSKA TOMMY HILFIGER BEZ ZAMKU CZARNA"|"BLUZA Z DŁUGIM RĘKAWEM Z KAPTUREM, ELASTYCZNĄ W TALII, HAFTEM, LOGO, 95% BAWEŁNA REGENERACYJNA"|||"DÁMSKA MIKINA TOMMY HILFIGER BEZ ZIPU ČIERNA"|"MIKINA S DLHÝM RUKÁVOM S KAPUCOU, ELASTICKÝ PÁS, VÝŠIVKA, LOGO, 95% REGENERAČNÁ BAVLNA"|"TOMMY HILFIGER NŐI CIPZÁZAT NÉLKÜLI PUBLÓ FEKETE"|"HOSSZÚ UJJÚ PULÓK KAPCSINÁVAL, RUGALMAS DERÉK, HÍMZÉS, LOGO, 95% REGENERATÍV PAMUT"|"HORACĂ FĂRĂ FĂMĂ TOMMY HILFIGER NEGRU"|"HORACĂ CU MÂNECĂ LUNGĂ CU GLUGA, TALIE ELASTICĂ, BRODERIE, LOGO, 95% BUMBAC REGENERATIVE"
DW0DW18668_NEBDS_XS|MODEL|31331|DW0DW18668_NEBDS|||5|126.00|44.19||||||||106753|8720636519630|XS|nero|Nero|||8720636519630|||||||||||||||||||||||||||
DW0DW18668_NEBDS_S|MODEL|31331|DW0DW18668_NEBDS|||8|126.00|44.19||||||||106751|8720636519685|S|nero|Nero|||8720636519685|||||||||||||||||||||||||||
